time (seconds),encoderLeft (meters),encoderRight (meters)
1602.804,89.97583770751953,91.89976501464844
1602.902,89.97583770751953,91.89976501464844
1603.001,89.97583770751953,91.89976501464844
1603.101,89.97583770751953,91.89976501464844
1603.201,89.97583770751953,91.89976501464844
1603.308,89.97583770751953,91.89976501464844
1603.391,89.97583770751953,91.89976501464844
1603.499,89.97583770751953,91.89976501464844
1603.601,89.97583770751953,91.89976501464844
1603.702,89.97583770751953,91.89976501464844
1603.8,89.97583770751953,91.89976501464844
1603.898,89.97583770751953,91.89976501464844
1604.013,89.97583770751953,91.89976501464844
1604.101,89.97583770751953,91.89976501464844
1604.2,89.97583770751953,91.89976501464844
1604.301,89.97583770751953,91.89976501464844
1604.403,89.97583770751953,91.89976501464844
1604.499,89.97583770751953,91.89976501464844
1604.598,89.97583770751953,91.89976501464844
1604.698,89.97583770751953,91.89976501464844
1604.801,89.97583770751953,91.89976501464844
1604.895,89.97583770751953,91.89976501464844
1605.001,89.97583770751953,91.89976501464844
1605.099,89.97583770751953,91.89976501464844
1605.201,89.97583770751953,91.89976501464844
1605.3,89.97583770751953,91.89976501464844
1605.4,89.97583770751953,91.89976501464844
1605.501,89.97583770751953,91.89976501464844
1605.601,89.97583770751953,91.89976501464844
1605.701,89.97583770751953,91.89976501464844
1605.801,89.97583770751953,91.89976501464844
1605.902,89.97583770751953,91.89976501464844
1605.999,89.97583770751953,91.89976501464844
1606.101,89.97583770751953,91.89976501464844
1606.201,89.97583770751953,91.89976501464844
1606.301,89.97583770751953,91.89976501464844
1606.401,89.97583770751953,91.89976501464844
1606.501,89.97583770751953,91.89976501464844
1606.601,89.97583770751953,91.89976501464844
1606.7,89.97583770751953,91.89976501464844
1606.799,89.97583770751953,91.89976501464844
1606.895,89.97583770751953,91.89976501464844
1606.997,89.97583770751953,91.89976501464844
1607.101,89.97583770751953,91.89976501464844
1607.2,89.97583770751953,91.89976501464844
1607.297,89.97583770751953,91.89976501464844
1607.396,89.97583770751953,91.89976501464844
1607.501,89.97583770751953,91.89976501464844
1607.6,89.97583770751953,91.89976501464844
1607.701,89.97583770751953,91.89976501464844
1607.8,89.97583770751953,91.89976501464844
1607.9,89.97583770751953,91.89976501464844
1608.001,89.97583770751953,91.89976501464844
1608.101,89.97583770751953,91.89976501464844
1608.197,89.97583770751953,91.89976501464844
1608.3,89.97583770751953,91.89976501464844
1608.399,89.97583770751953,91.89976501464844
1608.5,89.97583770751953,91.89976501464844
1608.599,89.97583770751953,91.89976501464844
1608.701,89.97583770751953,91.89976501464844
1608.801,89.97583770751953,91.89976501464844
1608.901,89.97583770751953,91.89976501464844
1609.001,89.97583770751953,91.89976501464844
1609.101,89.97583770751953,91.89976501464844
1609.2,89.97583770751953,91.89976501464844
1609.3,89.97583770751953,91.89976501464844
1609.401,89.97583770751953,91.89976501464844
1609.5,89.97583770751953,91.89976501464844
1609.606,89.97583770751953,91.89976501464844
1609.701,89.97583770751953,91.89976501464844
1609.801,89.97583770751953,91.89976501464844
1609.901,89.97583770751953,91.89976501464844
1609.993,89.97583770751953,91.89976501464844
1610.102,89.97583770751953,91.89976501464844
1610.201,89.97583770751953,91.89976501464844
1610.3,89.97583770751953,91.89976501464844
1610.401,89.97583770751953,91.89976501464844
1610.498,89.97583770751953,91.89976501464844
1610.602,89.97583770751953,91.89976501464844
1610.701,89.97583770751953,91.89976501464844
1610.8,89.97583770751953,91.89976501464844
1610.897,89.97583770751953,91.89976501464844
1611.001,89.97583770751953,91.89976501464844
1611.101,89.97583770751953,91.89976501464844
1611.201,89.97583770751953,91.89976501464844
